,cleaned_text,target
2643,hope cause bernie crash bern sick,0
5690,grandmother prayer closet survives powerful tornado flattened home killed many,1
4482,drowning,0
9863,news meduza russia man made russia first fake putin gravestone face terrorism charge onlin,0
2445,taylorann hasselhoff collide,0
1818,dont get burned fake camera gear video warns petapixel,0
8205,woman new coronavirus quarantined thailand 1st case outside china,1
1769,2 building fire seminole state college stanford campus 8 fire truck including longwood seminolestate,1
1023,blew stage 7,0
7275,davinder singh say got r 12 lakh help jampk terrorist reach delhi one also former cop also accused,0
7766,whats interesting iran clearly calculus wanted avoid shooting plane american passe,1
5105,holy shit cuhk student got sent cuhk student,0
11055,ben wound mv btrvl 2020114 12 pm 10,0
9560,need wall,0
1336,human remains found bag dublin estate via,1
5317,show police fatality asked 2 widow one old one young grief,0
83,kumera yellow aftershock ph19fossil featured bankbtn good living magazine photography stylist shino,0
5392,who fatality tho,0
5182,trump power end neverending charade withhold,0
9984,zuckerberg view democrat existential threat anything keep trump,0
1081,archdemon talk horde feel thats know really blight,0
5735,cork decides build corktidalbarrier flood warning tidal flooding become thing past,0
1521,according serb minister supporting war crime general ok waving green mne flag wrong people see,0
1080,murdoch condoned news world journalist hacking dead teenage girl phone he immoral blight,0
3871,cj apology x1 member parent destroyed dream dream mental,0
8614,drinking rioting thinking neither life,0
5858,date 2035 australia divided two bitterly opposed group prefer fire prefer f,0
1560,impact got review bombed,0
3091,going without medication health care thats evidently sustainable screwing company,0
1012,murdering scum ira blew innocent men woman amp child got scot free bliars,1
1242,bloody iran plane missile story tweeted evidence might american missile ba,1
1622,un soldier experience nato style bombing run freak fuck,0
903,twinkle twinkle little star wonder world high like diamond sky,0
1031,think document shredder blew mistaken snow,0
9200,tornado siren going dad open back door let see bad really,0
8277,good lord sunday news reminds soviet joke listener call radio comrade war,0
7437,mudslide today lived fucked absolutely everyones day got ta go sleep try tomorrow,0
4100,philippine natural disaster like reallife ad anarchy get see wonderful thing p,0
7456,today learned there lot alcohol mudslide thought drank 4 past hour wasted,0
8076,interview give detail peaceful caanrcprotest jama masjid delhi 201219 pl,0
6931,kept best footstep least sign answered another inundation way shook turnkey wood,0
9543,suicide squad 2 bird prey dont want sony try sneaking mcu please please plea,0
4911,read word god aliveampactive never wildest imagination believe,0
3735,come laugh stick around f,0
5891,nearly southern fire area regrowth forest previously logged,0
5286,operational mandate regulate pedestrian behavior reduce fatality,0
9383,remember stretcher wanted lotus tattoo lmaao,0
905,announcing bengal 2020 south squad wr group edward underrated johnson enormous jennings aggressive ai,0
618,feel attacked,0
7993,yeah im thinking indiana jones definitely one character,0
1424,fight wed give iran nuke b,0
6500,u stopped concert doesnt mean u stop planned collaboration next u ticket money held ov,0
4975,brp davao del sur ld602 brp ramon alcaraz ps16 vessel prepare sail middle east,0
6570,people iran hostage long wanting fre,0
7288,let never forget 14 january 2019 extralegal massacre civilian zanu pf regime protest fu,1
7836,bp oil spill gulf landed whiney want life back ceo 40,0
6962,03 population right pollute world nz,0
4959,need place evacuate batangas know someone place please c,0
6020,check ft hailstorm,0
6614,hi carat well giving away limited woncheol photocards dday team labas team concert doesnt matter,0
2941,swimming love sense scamper six dimension excavation damage,0
8885,philip schofield really letting lately fully screaming white privilege,0
7946,rant dramatic ocean warming fails mention last year temperature 0075c higher th,0
6703,29 year ago dark cold night thousand lithuanian stood unarmed soviet tank amp defended reborn,1
3576,socialselling tremendously effective deploy properly easy fall trap,0
5774,case would made whole place flood,0
219,timely action accident save someone life find someone injury call ambulance,1
6451,thats called hijacking,0
10306,im library return overdue book ooh err storm brendan drop day,0
7133,yes train running every bang amp bump track magnified amp super loud thanks,0
7230,97 scientist myth comprehensively debunked yet stated fact,0
5096,lady got breast implant exploded plane,0
6661,keep looking lovethat quick detour,0
7972,got girl panic,0
7613,anyone know possible refine nuclear reactor waste plutonium238 fissile bomb material pu239 easi,0
8942,lot talk away game pool attacker fixture ticker post 24 read like sou whu wat,0
3234,around house 1ft wall seal air vent flood gate,0
5986,used know elderly lady called th,0
8118,justiceforgauravchandel 7 day murder gaurav police still clueless case request al,1
201,first taken damn hospital man died walmart ambulance outside focuse,1
3199,2020 started already 50000 people died world road shocking even death pr,1
9123,need come live album hear purge siren saying open floor 13,0
9344,schuylkill county bread amp milk meter online ahead weekend storm,0
7968,pain coming panic panic panic,0
2926,proamnesty southern baptist convention damage control pushing open border tie soros exposed h,0
2719,hmp mean hug please crush hmp,0
3152,make money air conditioning nothing make uncomfortable death destruction anhia,0
5592,always great see femagrants work newengland here team portlandfd celebrating thei,0
8077,british girl held sex slave 13 year muslim rapist sold 4 baby held house wh,1
7722,head intensely six minute upon time could obliterate try knit,0
3813,true destroy unholy coalition,0
471,ilhans world arson climate change,0
9563,mexican border city high alert suicide bomber threat confirms breitbart report via,1
8792,remember screamed stray kid everywhere around world eliz qian shin supposed,0
4495,israel cause dust storm middle east ww3 started usa amp israel v russia wil,0
5429,quote unresolved grief shame fear accumulate throughout one life impede constrict,0
10735,ghost kremlin past putin regime history weakness weapon,0
10612,148 kmh gust past 15 minute violent storm force wind pushing southw,1
7520,fuck disaster capitalism greed profit basic necessity natural calamity freely provided,0
9172,outstanding comment piece equally outstanding need read repeatedly youre welcome h,0
1273,royalcrisis isnt really royal crisis medium crisis created medium fuelled medium shaped b,0
6659,really rock remember rock played coach miami hurricane day lot folk asking whyh,0
3596,democrat enslave want control control wa,0
5732,1 clemson flattened 10 time trying tackle shoulder charging stupidhighlight foo,0
3962,u marine eod technician assigned special purpose marine airground task forcecrisis responsecentral com,0
10408,maybe doesnt want trouble,0
771,lead deeper question define armed info age define conflict,0
1489,,0
2882,there soon tropical cyclone way fijibruuuh,0
894,congratulation blazing new trail,0
3281,weird deluge amp driving wind windy amp cold time light fire amp warm,0
6499,warm bed n blanket got held hostage,0
2716,nh system crashed gp practice morning result ran 40 minute late seeing patient gp,0
6244,wouldnt trust company look pet heat wave need overhaul ani,0
2349,auspol pathetic govt move v coal collapsed master arsonistmineralcouncil govt exi,0
5093,im furious exploded across medium outlet wheres,0
2965,father father baby coming discus parenting technique kidding people completely los,0
9125,otd 2013 new order released lost siren track recorded 2005s waiting siren call fi,0
